# q,training_error,generalization_error,m,sigma,m_hat,q_hat,sigma_hat
1.731461360668921576e-02,8.373872185402831958e-01,7.720632901298212225e-01,1.226256617384339775e-01,1.103507348051115458e-02,1.111235570429149888e+01,1.870335424720815709e+01,1.410217716722035597e+01
1.738121079737634661e-02,8.373007154468847801e-01,7.716549093404437842e-01,1.228631507284662777e-01,1.105541888106393450e-02,1.111338720407148983e+01,1.870245642893456761e+01,1.410318635350069272e+01
1.744806414080867993e-02,8.372140664017916345e-01,7.712458586034189878e-01,1.231011027686948617e-01,1.107580020568294139e-02,1.111442067233501163e+01,1.870155689292372259e+01,1.410419743053681962e+01
1.751517462222640029e-02,8.371272712066992749e-01,7.708361370785616895e-01,1.233395187718323432e-01,1.109621751204205829e-02,1.111545611267798073e+01,1.870065563599004932e+01,1.410521040164351447e+01
1.758254323065923386e-02,8.370403296632626944e-01,7.704257439258267448e-01,1.235783996524162098e-01,1.111667085788782885e-02,1.111649352870164442e+01,1.869975265494282368e+01,1.410622527013985206e+01
1.765017095894099233e-02,8.369532415730970287e-01,7.700146783053167798e-01,1.238177463268120698e-01,1.113716030103948512e-02,1.111753292401255777e+01,1.869884794658627314e+01,1.410724203934917931e+01
1.771805880372425215e-02,8.368660067377819978e-01,7.696029393772886307e-01,1.240575597132177882e-01,1.115768589938899782e-02,1.111857430222258536e+01,1.869794150771946661e+01,1.410826071259911529e+01
1.778620776549499558e-02,8.367786249588599068e-01,7.691905263021613370e-01,1.242978407316668032e-01,1.117824771090107291e-02,1.111961766694891196e+01,1.869703333513637489e+01,1.410928129322156188e+01
1.785461884858737316e-02,8.366910960378396434e-01,7.687774382405234697e-01,1.245385903040319570e-01,1.119884579361319320e-02,1.112066302181404076e+01,1.869612342562585638e+01,1.411030378455268952e+01
1.792329306119850793e-02,8.366034197761966773e-01,7.683636743531401248e-01,1.247798093540292141e-01,1.121948020563565129e-02,1.112171037044578270e+01,1.869521177597167849e+01,1.411132818993292837e+01
1.799223141540334803e-02,8.365155959753737269e-01,7.679492338009605845e-01,1.250214988072214095e-01,1.124015100515158606e-02,1.112275971647725470e+01,1.869429838295244295e+01,1.411235451270696117e+01
1.806143492716959925e-02,8.364276244367849777e-01,7.675341157451259777e-01,1.252636595910218142e-01,1.126085825041701731e-02,1.112381106354686722e+01,1.869338324334164980e+01,1.411338275622370730e+01
1.813090461637266795e-02,8.363395049618151944e-01,7.671183193469763850e-01,1.255062926346981189e-01,1.128160199976083536e-02,1.112486441529835801e+01,1.869246635390769384e+01,1.411441292383634760e+01
1.820064150681071496e-02,8.362512373518209419e-01,7.667018437680590548e-01,1.257493988693758058e-01,1.130238231158488607e-02,1.112591977538074239e+01,1.869154771141381843e+01,1.411544501890228709e+01
1.827064662621972688e-02,8.361628214081355814e-01,7.662846881701352864e-01,1.259929792280422012e-01,1.132319924436394828e-02,1.112697714744835942e+01,1.869062731261819721e+01,1.411647904478317628e+01
1.834092100628868446e-02,8.360742569320634976e-01,7.658668517151884236e-01,1.262370346455501113e-01,1.134405285664580668e-02,1.112803653516082569e+01,1.868970515427380619e+01,1.411751500484487210e+01
1.841146568267473457e-02,8.359855437248915333e-01,7.654483335654319598e-01,1.264815660586213752e-01,1.136494320705126217e-02,1.112909794218304604e+01,1.868878123312853035e+01,1.411855290245744499e+01
1.848228169501849386e-02,8.358966815878812184e-01,7.650291328833163096e-01,1.267265744058511112e-01,1.138587035427415274e-02,1.113016137218522772e+01,1.868785554592516007e+01,1.411959274099519490e+01
1.855337008695931780e-02,8.358076703222754311e-01,7.646092488315374691e-01,1.269720606277109365e-01,1.140683435708138467e-02,1.113122682884286974e+01,1.868692808940127037e+01,1.412063452383661399e+01
1.862473190615075713e-02,8.357185097292999520e-01,7.641886805730444543e-01,1.272180256665531306e-01,1.142783527431298629e-02,1.113229431583674689e+01,1.868599886028938784e+01,1.412167825436439195e+01
1.869636820427591009e-02,8.356291996101619102e-01,7.637674272710474055e-01,1.274644704666142436e-01,1.144887316488211147e-02,1.113336383685291153e+01,1.868506785531684855e+01,1.412272393596540709e+01
1.876828003706298292e-02,8.355397397660533354e-01,7.633454880890253591e-01,1.277113959740188431e-01,1.146994808777506564e-02,1.113443539558270423e+01,1.868413507120589756e+01,1.412377157203071576e+01
1.884046846430081218e-02,8.354501299981540452e-01,7.629228621907339081e-01,1.279588031367834000e-01,1.149106010205135434e-02,1.113550899572272890e+01,1.868320050467361781e+01,1.412482116595555404e+01
1.891293454985453273e-02,8.353603701076297572e-01,7.624995487402141947e-01,1.282066929048201742e-01,1.151220926684369539e-02,1.113658464097487766e+01,1.868226415243197991e+01,1.412587272113933423e+01
1.898567936168119030e-02,8.352704598956365301e-01,7.620755469017995720e-01,1.284550662299407953e-01,1.153339564135806225e-02,1.113766233504629177e+01,1.868132601118777814e+01,1.412692624098561112e+01
1.905870397184553089e-02,8.351803991633219848e-01,7.616508558401251516e-01,1.287039240658602035e-01,1.155461928487369443e-02,1.113874208164939006e+01,1.868038607764272996e+01,1.412798172890210324e+01
1.913200945653577290e-02,8.350901877118249717e-01,7.612254747201346872e-01,1.289532673682005914e-01,1.157588025674313736e-02,1.113982388450184935e+01,1.867944434849336943e+01,1.412903918830067340e+01
1.920559689607948331e-02,8.349998253422791228e-01,7.607994027070894560e-01,1.292030970944950119e-01,1.159717861639227021e-02,1.114090774732659916e+01,1.867850082043108628e+01,1.413009862259731619e+01
1.927946737495948859e-02,8.349093118558134075e-01,7.603726389665768082e-01,1.294534142041913471e-01,1.161851442332033878e-02,1.114199367385182171e+01,1.867755549014215077e+01,1.413116003521215625e+01
1.935362198182986535e-02,8.348186470535547965e-01,7.599451826645176045e-01,1.297042196586561391e-01,1.163988773709996420e-02,1.114308166781095366e+01,1.867660835430769595e+01,1.413222342956943933e+01
1.942806180953196918e-02,8.347278307366290395e-01,7.595170329671752096e-01,1.299555144211783919e-01,1.166129861737719153e-02,1.114417173294267371e+01,1.867565940960371407e+01,1.413328880909752883e+01
1.950278795511057456e-02,8.346368627061624412e-01,7.590881890411635968e-01,1.302072994569735409e-01,1.168274712387151228e-02,1.114526387299090082e+01,1.867470865270104241e+01,1.413435617722888615e+01
1.957780151983000080e-02,8.345457427632826386e-01,7.586586500534555633e-01,1.304595757331871997e-01,1.170423331637589215e-02,1.114635809170478886e+01,1.867375608026537037e+01,1.413542553740006902e+01
1.965310360919035604e-02,8.344544707091234859e-01,7.582284151713921672e-01,1.307123442188991291e-01,1.172575725475678669e-02,1.114745439283872841e+01,1.867280168895729986e+01,1.413649689305172785e+01
1.972869533294383318e-02,8.343630463448220569e-01,7.577974835626899441e-01,1.309656058851269567e-01,1.174731899895418812e-02,1.114855278015232720e+01,1.867184547543222450e+01,1.413757024762858450e+01
1.980457780511108920e-02,8.342714694715235302e-01,7.573658543954503441e-01,1.312193617048304228e-01,1.176891860898165304e-02,1.114965325741042435e+01,1.867088743634040426e+01,1.413864560457942687e+01
1.988075214399761398e-02,8.341797398903824101e-01,7.569335268381680581e-01,1.314736126529148230e-01,1.179055614492630424e-02,1.115075582838307078e+01,1.866992756832699385e+01,1.413972296735711254e+01
1.995721947221023446e-02,8.340878574025635261e-01,7.565005000597397888e-01,1.317283597062351985e-01,1.181223166694888790e-02,1.115186049684553460e+01,1.866896586803198943e+01,1.414080233941855091e+01
2.003398091667367084e-02,8.339958218092444753e-01,7.560667732294732435e-01,1.319836038436001668e-01,1.183394523528378400e-02,1.115296726657829041e+01,1.866800233209023929e+01,1.414188372422468376e+01
2.011103760864712750e-02,8.339036329116162882e-01,7.556323455170952386e-01,1.322393460457759184e-01,1.185569691023904450e-02,1.115407614136701042e+01,1.866703695713144029e+01,1.414296712524049582e+01
2.018839068374097406e-02,8.338112905108864270e-01,7.551972160927610256e-01,1.324955872954899916e-01,1.187748675219641240e-02,1.115518712500256804e+01,1.866606973978015560e+01,1.414405254593498285e+01
2.026604128193347509e-02,8.337187944082796731e-01,7.547613841270627288e-01,1.327523285774353523e-01,1.189931482161135298e-02,1.115630022128102894e+01,1.866510067665583605e+01,1.414513998978116760e+01
2.034399054758758221e-02,8.336261444050405700e-01,7.543248487910391153e-01,1.330095708782742248e-01,1.192118117901306944e-02,1.115741543400365110e+01,1.866412976437272775e+01,1.414622946025607675e+01
2.042223962946784419e-02,8.335333403024334231e-01,7.538876092561833664e-01,1.332673151866422823e-01,1.194308588500456875e-02,1.115853276697685459e+01,1.866315699953998575e+01,1.414732096084071422e+01
2.050078968075726496e-02,8.334403819017467407e-01,7.534496646944531806e-01,1.335255624931520335e-01,1.196502900026263569e-02,1.115965222401225354e+01,1.866218237876161723e+01,1.414841449502008253e+01
2.057964185907435600e-02,8.333472690042936781e-01,7.530110142782793226e-01,1.337843137903975133e-01,1.198701058553790395e-02,1.116077380892661353e+01,1.866120589863647794e+01,1.414951006628315078e+01
2.065879732649016087e-02,8.332540014114132587e-01,7.525716571805746158e-01,1.340435700729577240e-01,1.200903070165484574e-02,1.116189752554188352e+01,1.866022755575829351e+01,1.415060767812286180e+01
2.073825724954541858e-02,8.331605789244731497e-01,7.521315925747436015e-01,1.343033323374008825e-01,1.203108940951183765e-02,1.116302337768515152e+01,1.865924734671563101e+01,1.415170733403609837e+01
2.081802279926771998e-02,8.330670013448708833e-01,7.516908196346910875e-01,1.345636015822883058e-01,1.205318677008116075e-02,1.116415136918866402e+01,1.865826526809194519e+01,1.415280903752369035e+01
2.089809515118877525e-02,8.329732684740367432e-01,7.512493375348321401e-01,1.348243788081783523e-01,1.207532284440903866e-02,1.116528150388981011e+01,1.865728131646553578e+01,1.415391279209040221e+01
2.097847548536174722e-02,8.328793801134329877e-01,7.508071454501006325e-01,1.350856650176305296e-01,1.209749769361565669e-02,1.116641378563111786e+01,1.865629548840957241e+01,1.415501860124491529e+01
2.105916498637863329e-02,8.327853360645594005e-01,7.503642425559596818e-01,1.353474612152094636e-01,1.211971137889520170e-02,1.116754821826023836e+01,1.865530778049209459e+01,1.415612646849981715e+01
2.114016484338773413e-02,8.326911361289522917e-01,7.499206280284098636e-01,1.356097684074889231e-01,1.214196396151587601e-02,1.116868480562995813e+01,1.865431818927599394e+01,1.415723639737160333e+01
2.122147625011116048e-02,8.325967801081881614e-01,7.494763010439996487e-01,1.358725876030557334e-01,1.216425550281991994e-02,1.116982355159818319e+01,1.865332671131906395e+01,1.415834839138065604e+01
2.130310040486243714e-02,8.325022678038838109e-01,7.490312607798342848e-01,1.361359198125140779e-01,1.218658606422367077e-02,1.117096446002791232e+01,1.865233334317390401e+01,1.415946245405122284e+01
2.138503851056417979e-02,8.324075990176995621e-01,7.485855064135857884e-01,1.363997660484891905e-01,1.220895570721756973e-02,1.117210753478724961e+01,1.865133808138804028e+01,1.416057858891140775e+01
2.146729177476578571e-02,8.323127735513417003e-01,7.481390371235023817e-01,1.366641273256317402e-01,1.223136449336614806e-02,1.117325277974942566e+01,1.865034092250385456e+01,1.416169679949320503e+01
2.154986140966124938e-02,8.322177912065619187e-01,7.476918520884181518e-01,1.369290046606215228e-01,1.225381248430813461e-02,1.117440019879271951e+01,1.864934186305857722e+01,1.416281708933240502e+01
2.163274863210703711e-02,8.321226517851628701e-01,7.472439504877632643e-01,1.371943990721718742e-01,1.227629974175642631e-02,1.117554979580051011e+01,1.864834089958435115e+01,1.416393946196864917e+01
2.171595466363998583e-02,8.320273550889966119e-01,7.467953315015730675e-01,1.374603115810334730e-01,1.229882632749811945e-02,1.117670157466124792e+01,1.864733802860815715e+01,1.416506392094539279e+01
2.179948073049537555e-02,8.319319009199687143e-01,7.463459943104981953e-01,1.377267432099986144e-01,1.232139230339456340e-02,1.117785553926845310e+01,1.864633324665189207e+01,1.416619046980989793e+01
2.188332806362491140e-02,8.318362890800392595e-01,7.458959380958146701e-01,1.379936949839051519e-01,1.234399773138136758e-02,1.117901169352068713e+01,1.864532655023230134e+01,1.416731911211319961e+01
2.196749789871492442e-02,8.317405193712256173e-01,7.454451620394336731e-01,1.382611679296406326e-01,1.236664267346842226e-02,1.118017004132157766e+01,1.864431793586101449e+01,1.416844985141013424e+01
2.205199147620455838e-02,8.316445915956037771e-01,7.449936653239117579e-01,1.385291630761464055e-01,1.238932719173994369e-02,1.118133058657977941e+01,1.864330740004456999e+01,1.416958269125928460e+01
2.213681004130406763e-02,8.315485055553106797e-01,7.445414471324606209e-01,1.387976814544217286e-01,1.241205134835448969e-02,1.118249333320899019e+01,1.864229493928436909e+01,1.417071763522300287e+01
2.222195484401315313e-02,8.314522610525473256e-01,7.440885066489573152e-01,1.390667240975279051e-01,1.243481520554498912e-02,1.118365828512792426e+01,1.864128055007670071e+01,1.417185468686736449e+01
2.230742713913937136e-02,8.313558578895775542e-01,7.436348430579547975e-01,1.393362920405923078e-01,1.245761882561875929e-02,1.118482544626031938e+01,1.864026422891276269e+01,1.417299384976218768e+01
2.239322818631668890e-02,8.312592958687325950e-01,7.431804555446913652e-01,1.396063863208126532e-01,1.248046227095756834e-02,1.118599482053490490e+01,1.863924597227862989e+01,1.417413512748098192e+01
2.247935925002396418e-02,8.311625747924150653e-01,7.427253432951018697e-01,1.398770079774610264e-01,1.250334560401760928e-02,1.118716641188542127e+01,1.863822577665527191e+01,1.417527852360097818e+01
2.256582159960363043e-02,8.310656944630957499e-01,7.422695054958274863e-01,1.401481580518880443e-01,1.252626888732956932e-02,1.118834022425058627e+01,1.863720363851857087e+01,1.417642404170307202e+01
2.265261650928039258e-02,8.309686546833205956e-01,7.418129413342262612e-01,1.404198375875270743e-01,1.254923218349863340e-02,1.118951626157410395e+01,1.863617955433928941e+01,1.417757168537184143e+01
2.273974525817999345e-02,8.308714552557100452e-01,7.413556499983834369e-01,1.406920476298982592e-01,1.257223555520452403e-02,1.119069452780464324e+01,1.863515352058310270e+01,1.417872145819551655e+01
2.282720913034810839e-02,8.307740959829619243e-01,7.408976306771224429e-01,1.409647892266128189e-01,1.259527906520152389e-02,1.119187502689583269e+01,1.863412553371059843e+01,1.417987336376597618e+01
2.291500941476921557e-02,8.306765766678545493e-01,7.404388825600147772e-01,1.412380634273772417e-01,1.261836277631850529e-02,1.119305776280624798e+01,1.863309559017724837e+01,1.418102740567871578e+01
2.300314740538560512e-02,8.305788971132470611e-01,7.399794048373911082e-01,1.415118712839972537e-01,1.264148675145893366e-02,1.119424273949941728e+01,1.863206368643349720e+01,1.418218358753286168e+01
2.309162440111647494e-02,8.304810571220826443e-01,7.395191967003519329e-01,1.417862138503822589e-01,1.266465105360095253e-02,1.119542996094377685e+01,1.863102981892462751e+01,1.418334191293111068e+01
2.318044170587704386e-02,8.303830564973909700e-01,7.390582573407782352e-01,1.420610921825494199e-01,1.268785574579733150e-02,1.119661943111271007e+01,1.862999398409089480e+01,1.418450238547977982e+01
2.326960062859778286e-02,8.302848950422894170e-01,7.385965859513419218e-01,1.423365073386279045e-01,1.271110089117557899e-02,1.119781115398447469e+01,1.862895617836744577e+01,1.418566500878871572e+01
2.335910248324368776e-02,8.301865725599861801e-01,7.381341817255180349e-01,1.426124603788628264e-01,1.273438655293788503e-02,1.119900513354225424e+01,1.862791639818438583e+01,1.418682978647133908e+01
2.344894858883370126e-02,8.300880888537814917e-01,7.376710438575936335e-01,1.428889523656200755e-01,1.275771279436121140e-02,1.120020137377412084e+01,1.862687463996672221e+01,1.418799672214461616e+01
2.353914026946005850e-02,8.299894437270712855e-01,7.372071715426800065e-01,1.431659843633900087e-01,1.278107967879730557e-02,1.120139987867299602e+01,1.862583090013439957e+01,1.418916581942900734e+01
2.362967885430787562e-02,8.298906369833486396e-01,7.367425639767242185e-01,1.434435574387918355e-01,1.280448726967270412e-02,1.120260065223668988e+01,1.862478517510229992e+01,1.419033708194849908e+01
