# q,training_error,generalization_error,m,sigma,m_hat,q_hat,sigma_hat
1.744806414080867993e-02,8.576140321446563686e-01,7.711776435211115110e-01,1.231352103098485723e-01,1.072820924048652549e-02,1.147770401840749166e+01,1.986006845590114622e+01,1.457799549230222880e+01
1.751517462222640029e-02,8.575244980513386794e-01,7.707678226612217909e-01,1.233736759805023064e-01,1.074800072335292157e-02,1.147875583153244605e+01,1.985907408753949355e+01,1.457902393175662681e+01
1.758254323065923386e-02,8.574348132752486196e-01,7.703573301027464293e-01,1.236126065639563953e-01,1.076782720145740523e-02,1.147980964509029711e+01,1.985807781969014485e+01,1.458005429052375135e+01
1.765017095894099233e-02,8.573449776133511557e-01,7.699461650060996920e-01,1.238520029764206137e-01,1.078768873119717933e-02,1.148086546270564945e+01,1.985707964884419852e+01,1.458108657193542967e+01
1.771805880372425215e-02,8.572549908625808346e-01,7.695343265318527193e-01,1.240918661359357578e-01,1.080758536904154014e-02,1.148192328800829287e+01,1.985607957148715030e+01,1.458212077932761552e+01
1.778620776549499558e-02,8.571648528198403394e-01,7.691218138407407423e-01,1.243321969623771422e-01,1.082751717153185127e-02,1.148298312463326454e+01,1.985507758409900347e+01,1.458315691604043174e+01
1.785461884858737316e-02,8.570745632820053750e-01,7.687086260936707438e-01,1.245729963774583615e-01,1.084748419528161825e-02,1.148404497622079568e+01,1.985407368315413734e+01,1.458419498541811166e+01
1.792329306119850793e-02,8.569841220459243347e-01,7.682947624517285634e-01,1.248142653047349809e-01,1.086748649697652329e-02,1.148510884641632046e+01,1.985306786512142807e+01,1.458523499080901509e+01
1.799223141540334803e-02,8.568935289084179674e-01,7.678802220761866693e-01,1.250560046696083394e-01,1.088752413337444429e-02,1.148617473887048845e+01,1.985206012646416696e+01,1.458627693556562122e+01
1.806143492716959925e-02,8.568027836662864827e-01,7.674650041285112634e-01,1.252982153993291714e-01,1.090759716130548784e-02,1.148724265723915927e+01,1.985105046364008530e+01,1.458732082304453748e+01
1.813090461637266795e-02,8.567118861163047772e-01,7.670491077703701643e-01,1.255408984230012570e-01,1.092770563767205862e-02,1.148831260518336705e+01,1.985003887310132953e+01,1.458836665660644272e+01
1.820064150681071496e-02,8.566208360552282075e-01,7.666325321636400236e-01,1.257840546715853214e-01,1.094784961944884720e-02,1.148938458636936488e+01,1.984902535129453582e+01,1.458941443961613693e+01
1.827064662621972688e-02,8.565296332797921464e-01,7.662152764704146524e-01,1.260276850779025182e-01,1.096802916368289603e-02,1.149045860446858391e+01,1.984800989466071997e+01,1.459046417544249863e+01
1.834092100628868446e-02,8.564382775867133146e-01,7.657973398530116826e-01,1.262717905766385373e-01,1.098824432749362888e-02,1.149153466315765471e+01,1.984699249963533063e+01,1.459151586745849372e+01
1.841146568267473457e-02,8.563467687726937783e-01,7.653787214739808942e-01,1.265163721043469081e-01,1.100849516807287862e-02,1.149261276611838056e+01,1.984597316264830624e+01,1.459256951904115240e+01
1.848228169501849386e-02,8.562551066344195050e-01,7.649594204961123189e-01,1.267614305994531343e-01,1.102878174268493577e-02,1.149369291703775531e+01,1.984495188012395062e+01,1.459362513357158164e+01
1.855337008695931780e-02,8.561632909685636950e-01,7.645394360824427915e-01,1.270069670022582753e-01,1.104910410866654681e-02,1.149477511960795617e+01,1.984392864848103244e+01,1.459468271443494558e+01
1.862473190615075713e-02,8.560713215717882241e-01,7.641187673962652749e-01,1.272529822549427481e-01,1.106946232342701647e-02,1.149585937752632070e+01,1.984290346413274619e+01,1.459574226502045846e+01
1.869636820427591009e-02,8.559791982407445321e-01,7.636974136011358549e-01,1.274994773015700189e-01,1.108985644444816787e-02,1.149694569449536452e+01,1.984187632348668373e+01,1.459680378872136508e+01
1.876828003706298292e-02,8.558869207720756211e-01,7.632753738608818450e-01,1.277464530880905724e-01,1.111028652928442752e-02,1.149803407422276891e+01,1.984084722294491243e+01,1.459786728893496388e+01
1.884046846430081218e-02,8.557944889624182760e-01,7.628526473396098906e-01,1.279939105623454643e-01,1.113075263556283223e-02,1.149912452042137723e+01,1.983981615890388994e+01,1.459893276906256965e+01
1.891293454985453273e-02,8.557019026084033975e-01,7.624292332017138518e-01,1.282418506740703457e-01,1.115125482098309161e-02,1.150021703680918783e+01,1.983878312775450325e+01,1.460000023250951351e+01
1.898567936168119030e-02,8.556091615066591105e-01,7.620051306118829082e-01,1.284902743748991549e-01,1.117179314331758801e-02,1.150131162710935229e+01,1.983774812588207936e+01,1.460106968268513761e+01
1.905870397184553089e-02,8.555162654538113198e-01,7.615803387351096632e-01,1.287391826183678922e-01,1.119236766041143902e-02,1.150240829505017714e+01,1.983671114966634974e+01,1.460214112300278977e+01
1.913200945653577290e-02,8.554232142464859301e-01,7.611548567366986928e-01,1.289885763599185331e-01,1.121297843018252000e-02,1.150350704436510085e+01,1.983567219548148586e+01,1.460321455687979508e+01
1.920559689607948331e-02,8.553300076813097341e-01,7.607286837822738734e-01,1.292384565569028032e-01,1.123362551062148489e-02,1.150460787879272040e+01,1.983463125969608143e+01,1.460428998773748432e+01
1.927946737495948859e-02,8.552366455549141877e-01,7.603018190377874852e-01,1.294888241685859809e-01,1.125430895979183908e-02,1.150571080207674157e+01,1.983358833867314175e+01,1.460536741900113888e+01
1.935362198182986535e-02,8.551431276639342993e-01,7.598742616695280949e-01,1.297396801561508661e-01,1.127502883582993248e-02,1.150681581796601982e+01,1.983254342877009790e+01,1.460644685410001742e+01
1.942806180953196918e-02,8.550494538050117388e-01,7.594460108441292157e-01,1.299910254827013889e-01,1.129578519694501501e-02,1.150792293021452828e+01,1.983149652633880677e+01,1.460752829646733630e+01
1.950278795511057456e-02,8.549556237747976128e-01,7.590170657285770783e-01,1.302428611132667446e-01,1.131657810141926609e-02,1.150903214258136487e+01,1.983044762772556524e+01,1.460861174954025543e+01
1.957780151983000080e-02,8.548616373699513549e-01,7.585874254902198466e-01,1.304951880148050580e-01,1.133740760760783978e-02,1.151014345883072387e+01,1.982939672927103558e+01,1.460969721675985511e+01
1.965310360919035604e-02,8.547674943871459430e-01,7.581570892967756103e-01,1.307480071562073520e-01,1.135827377393886818e-02,1.151125688273192793e+01,1.982834382731039824e+01,1.461078470157116449e+01
1.972869533294383318e-02,8.546731946230666788e-01,7.577260563163412677e-01,1.310013195083012949e-01,1.137917665891352396e-02,1.151237241805939426e+01,1.982728891817316708e+01,1.461187420742312781e+01
1.980457780511108920e-02,8.545787378744145180e-01,7.572943257174004072e-01,1.312551260438553913e-01,1.140011632110605501e-02,1.151349006859263824e+01,1.982623199818330306e+01,1.461296573776858132e+01
1.988075214399761398e-02,8.544841239379076248e-01,7.568618966688327454e-01,1.315094277375824794e-01,1.142109281916379136e-02,1.151460983811626981e+01,1.982517306365922494e+01,1.461405929606427456e+01
1.995721947221023446e-02,8.543893526102833702e-01,7.564287683399224527e-01,1.317642255661438389e-01,1.144210621180720769e-02,1.151573173041998288e+01,1.982411211091375591e+01,1.461515488577083666e+01
2.003398091667367084e-02,8.542944236882989983e-01,7.559949399003673687e-01,1.320195205081531320e-01,1.146315655782994408e-02,1.151685574929854639e+01,1.982304913625409881e+01,1.461625251035276740e+01
2.011103760864712750e-02,8.541993369687344018e-01,7.555604105202866627e-01,1.322753135441802064e-01,1.148424391609884597e-02,1.151798189855180432e+01,1.982198413598194975e+01,1.461735217327843905e+01
2.018839068374097406e-02,8.541040922483945641e-01,7.551251793702309367e-01,1.325316056567550360e-01,1.150536834555398666e-02,1.151911018198467040e+01,1.982091710639340221e+01,1.461845387802007856e+01
2.026604128193347509e-02,8.540086893241090049e-01,7.546892456211897748e-01,1.327883978303718293e-01,1.152652990520871071e-02,1.152024060340712275e+01,1.981984804377895415e+01,1.461955762805376047e+01
2.034399054758758221e-02,8.539131279927369977e-01,7.542526084446022905e-01,1.330456910514926372e-01,1.154772865414965995e-02,1.152137316663419142e+01,1.981877694442356841e+01,1.462066342685938913e+01
2.042223962946784419e-02,8.538174080511664599e-01,7.538152670123646759e-01,1.333034863085516275e-01,1.156896465153682031e-02,1.152250787548595312e+01,1.981770380460663716e+01,1.462177127792069342e+01
2.050078968075726496e-02,8.537215292963175051e-01,7.533772204968397501e-01,1.335617845919587765e-01,1.159023795660355308e-02,1.152364473378752407e+01,1.981662862060191443e+01,1.462288118472521248e+01
2.057964185907435600e-02,8.536254915251431097e-01,7.529384680708663957e-01,1.338205868941039767e-01,1.161154862865661046e-02,1.152478374536905115e+01,1.981555138867765820e+01,1.462399315076428152e+01
2.065879732649016087e-02,8.535292945346327764e-01,7.524990089077682187e-01,1.340798942093609503e-01,1.163289672707618246e-02,1.152592491406571895e+01,1.981447210509653445e+01,1.462510717953303185e+01
2.073825724954541858e-02,8.534329381218122013e-01,7.520588421813629854e-01,1.343397075340912183e-01,1.165428231131594022e-02,1.152706824371772676e+01,1.981339076611564209e+01,1.462622327453037130e+01
2.081802279926771998e-02,8.533364220837464931e-01,7.516179670659713929e-01,1.346000278666481254e-01,1.167570544090305341e-02,1.152821373817028494e+01,1.981230736798649161e+01,1.462734143925896646e+01
2.089809515118877525e-02,8.532397462175441705e-01,7.511763827364272839e-01,1.348608562073807804e-01,1.169716617543823008e-02,1.152936140127361142e+01,1.981122190695506191e+01,1.462846167722524271e+01
2.097847548536174722e-02,8.531429103203528319e-01,7.507340883680855281e-01,1.351221935586381095e-01,1.171866457459574788e-02,1.153051123688292279e+01,1.981013437926175413e+01,1.462958399193936643e+01
2.105916498637863329e-02,8.530459141893682595e-01,7.502910831368332367e-01,1.353840409247726861e-01,1.174020069812350270e-02,1.153166324885841298e+01,1.980904478114138811e+01,1.463070838691522368e+01
2.114016484338773413e-02,8.529487576218327538e-01,7.498473662190976441e-01,1.356463993121450329e-01,1.176177460584300859e-02,1.153281744106528528e+01,1.980795310882326987e+01,1.463183486567044334e+01
2.122147625011116048e-02,8.528514404150359107e-01,7.494029367918565443e-01,1.359092697291273411e-01,1.178338635764946719e-02,1.153397381737369365e+01,1.980685935853109214e+01,1.463296343172632952e+01
2.130310040486243714e-02,8.527539623663212831e-01,7.489577940326469507e-01,1.361726531861076894e-01,1.180503601351178856e-02,1.153513238165876231e+01,1.980576352648304805e+01,1.463409408860788474e+01
2.138503851056417979e-02,8.526563232730823838e-01,7.485119371195759763e-01,1.364365506954940965e-01,1.182672363347261717e-02,1.153629313780058219e+01,1.980466560889172456e+01,1.463522683984380457e+01
2.146729177476578571e-02,8.525585229327691250e-01,7.480653652313289381e-01,1.367009632717184064e-01,1.184844927764837005e-02,1.153745608968418779e+01,1.980356560196418769e+01,1.463636168896643674e+01
2.154986140966124938e-02,8.524605611428887064e-01,7.476180775471805706e-01,1.369658919312403411e-01,1.187021300622927676e-02,1.153862124119955368e+01,1.980246350190193638e+01,1.463749863951178298e+01
2.163274863210703711e-02,8.523624377010066144e-01,7.471700732470034634e-01,1.372313376925518025e-01,1.189201487947940360e-02,1.153978859624159448e+01,1.980135930490094864e+01,1.463863769501949719e+01
2.171595466363998583e-02,8.522641524047500639e-01,7.467213515112789413e-01,1.374973015761805084e-01,1.191385495773669874e-02,1.154095815871013109e+01,1.980025300715161407e+01,1.463977885903283216e+01
2.179948073049537555e-02,8.521657050518088861e-01,7.462719115211061682e-01,1.377637846046946002e-01,1.193573330141301479e-02,1.154212993250992092e+01,1.979914460483882266e+01,1.464092213509868046e+01
2.188332806362491140e-02,8.520670954399385266e-01,7.458217524582123614e-01,1.380307878027062785e-01,1.195764997099414348e-02,1.154330392155061524e+01,1.979803409414190796e+01,1.464206752676752288e+01
2.196749789871492442e-02,8.519683233669610445e-01,7.453708735049626721e-01,1.382983121968761053e-01,1.197960502703986248e-02,1.154448012974676097e+01,1.979692147123462576e+01,1.464321503759342136e+01
2.205199147620455838e-02,8.518693886307683316e-01,7.449192738443707329e-01,1.385663588159168902e-01,1.200159853018394757e-02,1.154565856101779708e+01,1.979580673228525356e+01,1.464436467113401363e+01
2.213681004130406763e-02,8.517702910293253327e-01,7.444669526601078724e-01,1.388349286905981028e-01,1.202363054113422987e-02,1.154683921928803159e+01,1.979468987345654440e+01,1.464551643095048661e+01
2.222195484401315313e-02,8.516710303606671584e-01,7.440139091365135515e-01,1.391040228537498147e-01,1.204570112067261667e-02,1.154802210848665034e+01,1.979357089090564514e+01,1.464667032060757457e+01
2.230742713913937136e-02,8.515716064229081894e-01,7.435601424586061325e-01,1.393736423402666125e-01,1.206781032965510703e-02,1.154920723254769932e+01,1.979244978078426342e+01,1.464782634367354852e+01
2.239322818631668890e-02,8.514720190142386347e-01,7.431056518120923160e-01,1.396437881871121778e-01,1.208995822901188545e-02,1.155039459541005264e+01,1.979132653923852914e+01,1.464898450372016825e+01
2.247935925002396418e-02,8.513722679329288612e-01,7.426504363833777989e-01,1.399144614333230618e-01,1.211214487974728374e-02,1.155158420101744277e+01,1.979020116240904414e+01,1.465014480432270361e+01
2.256582159960363043e-02,8.512723529773328357e-01,7.421944953595780436e-01,1.401856631200128211e-01,1.213437034293985035e-02,1.155277605331842672e+01,1.978907364643097111e+01,1.465130724905992032e+01
2.265261650928039258e-02,8.511722739458877918e-01,7.417378279285276044e-01,1.404573942903764305e-01,1.215663467974240075e-02,1.155397015626636659e+01,1.978794398743387362e+01,1.465247184151402493e+01
2.273974525817999345e-02,8.510720306371177823e-01,7.412804332787917838e-01,1.407296559896941412e-01,1.217893795138201736e-02,1.155516651381943483e+01,1.978681218154184052e+01,1.465363858527068608e+01
2.282720913034810839e-02,8.509716228496362334e-01,7.408223105996762925e-01,1.410024492653359218e-01,1.220128021916009817e-02,1.155636512994061249e+01,1.978567822487346106e+01,1.465480748391902033e+01
2.291500941476921557e-02,8.508710503821467208e-01,7.403634590812385730e-01,1.412757751667653161e-01,1.222366154445239834e-02,1.155756600859765193e+01,1.978454211354181425e+01,1.465597854105155307e+01
2.300314740538560512e-02,8.507703130334467456e-01,7.399038779142977917e-01,1.415496347455438841e-01,1.224608198870905454e-02,1.155876915376308212e+01,1.978340384365447235e+01,1.465715176026420963e+01
2.309162440111647494e-02,8.506694106024305091e-01,7.394435662904459416e-01,1.418240290553352545e-01,1.226854161345461956e-02,1.155997456941419976e+01,1.978226341131353649e+01,1.465832714515631707e+01
2.318044170587704386e-02,8.505683428880882468e-01,7.389825234020583888e-01,1.420989591519093431e-01,1.229104048028810577e-02,1.156118225953304446e+01,1.978112081261562238e+01,1.465950469933055800e+01
2.326960062859778286e-02,8.504671096895105586e-01,7.385207484423045310e-01,1.423744260931465999e-01,1.231357865088301105e-02,1.156239222810639866e+01,1.977997604365180706e+01,1.466068442639298119e+01
2.335910248324368776e-02,8.503657108058916281e-01,7.380582406051596767e-01,1.426504309390420056e-01,1.233615618698734318e-02,1.156360447912577527e+01,1.977882910050776744e+01,1.466186632995296968e+01
2.344894858883370126e-02,8.502641460365292225e-01,7.375949990854143712e-01,1.429269747517097067e-01,1.235877315042369952e-02,1.156481901658739453e+01,1.977767997926362753e+01,1.466305041362322648e+01
2.353914026946005850e-02,8.501624151808295782e-01,7.371310230786863871e-01,1.432040585953868184e-01,1.238142960308923068e-02,1.156603584449219291e+01,1.977652867599408282e+01,1.466423668101976574e+01
2.362967885430787562e-02,8.500605180383062898e-01,7.366663117814323813e-01,1.434816835364377818e-01,1.240412560695574457e-02,1.156725496684578047e+01,1.977537518676836115e+01,1.466542513576187012e+01
